Date,mean_power,mean_radiation,mean_temp,mean_humid,mean_cloud,mean_panel
2020-05-09,110.92353279744445,1.005924498766679,36.55555555555556,60.333333333333336,7.333333333333333,0.07064916983057129
2020-05-10,91.82938572120368,1.0084466447306937,46.888888888888886,55.0,7.777777777777778,0.05848776813754552
2020-05-11,49.68523313529815,1.0108947991895794,39.333333333333336,84.44444444444444,7.888888888888889,0.03164540819536608
2020-05-12,156.1797397748148,1.0132695900556155,43.22222222222222,42.77777777777778,6.888888888888889,0.09947365253497886
2020-05-13,223.43501786222225,1.015571657051772,51.0,31.0,1.5555555555555556,0.1423097346878637
2020-05-14,106.88878362320372,1.0178016498124283,60.333333333333336,36.333333333333336,7.777777777777778,0.06807936635924462
2020-05-15,102.59589720698148,1.0199602260143985,70.77777777777777,69.33333333333333,7.111111111111111,0.06534515068981703
2020-05-16,182.6526304281296,1.0220480495400732,57.888888888888886,62.77777777777778,5.444444444444445,0.11633470717779736
2020-05-17,151.30092037907406,1.0240657886743536,60.77777777777778,57.55555555555556,7.333333333333333,0.09636624573527121
2020-05-18,42.11277184790741,1.0260141143369415,57.55555555555556,80.66666666666667,8.0,0.026822372992320147
2020-05-19,161.6091062598333,1.0278936983514277,62.77777777777778,50.333333333333336,7.222222222222222,0.10293171256244782
2020-05-20,222.48274478333337,1.0297052117524987,67.0,29.88888888888889,2.4444444444444446,0.141703215036183
2020-05-21,220.73626686222227,1.0314493231324997,69.0,25.88888888888889,1.7777777777777777,0.14059085220259712
2020-05-22,199.18576095074076,1.0331266970284956,72.55555555555556,50.77777777777778,4.222222222222222,0.12686495190283614
2020-05-23,159.005307393963,1.0347379923508602,73.0,62.888888888888886,6.0,0.10127330677929051
2020-05-24,184.53303453642593,1.0362838608543692,77.33333333333333,52.55555555555556,5.0,0.1175323699806917
2020-05-25,192.25658526944437,1.0377649456527023,81.22222222222223,57.111111111111114,3.888888888888889,0.12245163673744457
2020-05-26,194.65825982442593,1.0391818797771606,87.0,46.111111111111114,2.7777777777777777,0.12398130595400744
2020-05-27,150.32590049424073,1.040535284780384,84.0,48.333333333333336,6.555555555555555,0.09574523823853413
2020-05-28,88.81458462764814,1.0418257693857718,76.33333333333333,69.88888888888889,7.555555555555555,0.05656758772954373
2020-05-29,100.18917626519259,1.0430539281832727,72.55555555555556,81.33333333333333,7.111111111111111,0.0638122673397913
2020-05-30,114.1470088720111,1.0442203403721697,62.44444444444444,74.33333333333333,7.0,0.07270225904341404
2020-05-31,205.275070337037,1.0453255685514342,55.333333333333336,42.888888888888886,3.3333333333333335,0.1307433412953641
2020-06-01,210.84295652844446,1.0463701575582005,64.77777777777777,37.666666666666664,4.444444444444445,0.1342896269861774
2020-06-02,98.0897699411852,1.047354633354887,66.33333333333333,54.55555555555556,7.111111111111111,0.062475118132697245
2020-06-03,99.16611149178703,1.048279501965435,72.11111111111111,73.44444444444444,7.333333333333333,0.06316065919947006
2020-06-04,207.60764103087035,1.0491452484611603,81.11111111111111,45.0,4.555555555555555,0.132228997034362
2020-06-05,205.245518835,1.0499523359966372,81.11111111111111,55.888888888888886,4.111111111111111,0.1307245194184052
2020-06-06,206.45858993620368,1.050701204896068,74.44444444444444,39.111111111111114,2.7777777777777777,0.13149714596647952
2020-06-07,221.95141350222224,1.051392271790536,65.22222222222223,45.666666666666664,1.7777777777777777,0.14136480069822585
2020-06-08,211.6003605172222,1.0520259288065452,70.22222222222223,40.0,3.888888888888889,0.1347720310503468
2020-06-09,200.92414386137037,1.052602542806231,83.88888888888889,38.111111111111114,2.6666666666666665,0.12797215888034835
2020-06-10,156.41428696812966,1.0531224546796212,88.22222222222223,52.0,6.333333333333333,0.09962303981174406
2020-06-11,111.09110563890923,1.0535859786892936,72.0,50.0,6.0,0.07075589995209794
2020-06-12,220.57247204212965,1.0539934018677999,66.11111111111111,42.22222222222222,3.4444444444444446,0.14048652837004103
2020-06-13,217.66940976346297,1.0543449834681746,57.111111111111114,39.666666666666664,4.111111111111111,0.13863751639952637
2020-06-14,193.17263436557405,1.054640954467879,62.666666666666664,40.888888888888886,4.222222222222222,0.12303508469058348
2020-06-15,217.2166397810185,1.0548815171264725,67.66666666666667,36.333333333333336,2.4444444444444446,0.1383491391492064
